Label,NALT_URI
Ocotea rubra,https://lod.nal.usda.gov/nalt/294423
Mocanera guiso,https://lod.nal.usda.gov/nalt/294427
Corynebacterium autotrophicum,https://lod.nal.usda.gov/nalt/29443
Schizonotus sorbifolia,https://lod.nal.usda.gov/nalt/294434
Sorbaria sorbifolia var. stellipila,https://lod.nal.usda.gov/nalt/294434_1
Spiraea sorbifolia,https://lod.nal.usda.gov/nalt/294434_2
black-headed grosbeak,https://lod.nal.usda.gov/nalt/294443
Mimosa xylocarpa,https://lod.nal.usda.gov/nalt/294455
Xylia dolabriformis,https://lod.nal.usda.gov/nalt/294455_1
Tilia x europaea,https://lod.nal.usda.gov/nalt/294489
Toxicodendron quercifolium,https://lod.nal.usda.gov/nalt/294491
Rhus succedanea,https://lod.nal.usda.gov/nalt/294493
Tradescantia pendula,https://lod.nal.usda.gov/nalt/294496
Zebrina pendula,https://lod.nal.usda.gov/nalt/294496_1
Rhamnus micrantha,https://lod.nal.usda.gov/nalt/294499
paddlefishes,https://lod.nal.usda.gov/nalt/2945
Chaetoptelea mexicana,https://lod.nal.usda.gov/nalt/294503
Ulmus racemosa,https://lod.nal.usda.gov/nalt/294505
Vaccinium globulare,https://lod.nal.usda.gov/nalt/294507
Vaccinium altomontanum,https://lod.nal.usda.gov/nalt/294511
Vaccinium vacillans,https://lod.nal.usda.gov/nalt/294511_1
Vitex littoralis,https://lod.nal.usda.gov/nalt/294514
Zanthoxylum fraxineum,https://lod.nal.usda.gov/nalt/294526
white-throated sparrow,https://lod.nal.usda.gov/nalt/294534
Podocarpus cupressinus,https://lod.nal.usda.gov/nalt/294540
Podocarpus imbricatus,https://lod.nal.usda.gov/nalt/294540_1
Danthonia americana,https://lod.nal.usda.gov/nalt/294544
Danthonia californica var. americana,https://lod.nal.usda.gov/nalt/294544_1
Dasyprocta agouti,https://lod.nal.usda.gov/nalt/294549
Dasyprocta aguti,https://lod.nal.usda.gov/nalt/294549_1
nine-banded armadillo,https://lod.nal.usda.gov/nalt/294552
Dendroica caerulescens,https://lod.nal.usda.gov/nalt/294560
black throated blue warbler,https://lod.nal.usda.gov/nalt/294560_1
Dendroica cerulea,https://lod.nal.usda.gov/nalt/294562
cerulean warbler,https://lod.nal.usda.gov/nalt/294562_1
Dendroica chrysoparia,https://lod.nal.usda.gov/nalt/294564
golden-cheeked warbler,https://lod.nal.usda.gov/nalt/294564_1
Dendroica discolor,https://lod.nal.usda.gov/nalt/294566
Dendroica kirtlandii,https://lod.nal.usda.gov/nalt/294568
Dendroica pensylvanica,https://lod.nal.usda.gov/nalt/294570
Loranthus falcatus,https://lod.nal.usda.gov/nalt/294573
Dendrophthoe falcata auct. mult.,https://lod.nal.usda.gov/nalt/294575
Desmodium rensonii,https://lod.nal.usda.gov/nalt/294580
Meibomia rensonii,https://lod.nal.usda.gov/nalt/294580_1
Dichrostachys glomerata,https://lod.nal.usda.gov/nalt/294586
Dichrostachys nutans,https://lod.nal.usda.gov/nalt/294586_1
Mimosa cinerea,https://lod.nal.usda.gov/nalt/294586_2
Echinella geminata,https://lod.nal.usda.gov/nalt/294594
Gomphonema geminatum,https://lod.nal.usda.gov/nalt/294594_1
didymo,https://lod.nal.usda.gov/nalt/294594_2
rock snot,https://lod.nal.usda.gov/nalt/294594_3
Mimulus aurantiacus,https://lod.nal.usda.gov/nalt/294597
Mimulus aurantiacus var. aurantiacus,https://lod.nal.usda.gov/nalt/294597_1
Coxella,https://lod.nal.usda.gov/nalt/2946
banner-tailed kangaroo rat,https://lod.nal.usda.gov/nalt/294605
Dipterocarpus macrocarpus,https://lod.nal.usda.gov/nalt/294609
Dipterocarpus trinervis,https://lod.nal.usda.gov/nalt/294609_1
Angiopoma campanulatum,https://lod.nal.usda.gov/nalt/294615
Trochila populorum,https://lod.nal.usda.gov/nalt/294617
giant Palouse earthworm,https://lod.nal.usda.gov/nalt/294619
Delphinus longirostris,https://lod.nal.usda.gov/nalt/294639
long-snouted spinner dolphin,https://lod.nal.usda.gov/nalt/294639_1
spinner dolphin,https://lod.nal.usda.gov/nalt/294639_2
Atlantic spotted dolphin,https://lod.nal.usda.gov/nalt/294648
Grumilea capensis,https://lod.nal.usda.gov/nalt/294657
Logania capensis,https://lod.nal.usda.gov/nalt/294657_1
Logania distanti massalia,https://lod.nal.usda.gov/nalt/294660
Logania malayica malayica,https://lod.nal.usda.gov/nalt/294662
gobies,https://lod.nal.usda.gov/nalt/294682
Corynebacterium laevaniformans,https://lod.nal.usda.gov/nalt/29469
Actinotaceae,https://lod.nal.usda.gov/nalt/2947
Ammiaceae,https://lod.nal.usda.gov/nalt/2947_1
Angelicaceae,https://lod.nal.usda.gov/nalt/2947_2
Daucaceae,https://lod.nal.usda.gov/nalt/2947_3
Ferulaceae,https://lod.nal.usda.gov/nalt/2947_4
Hydrocotylaceae,https://lod.nal.usda.gov/nalt/2947_1_4
Saniculaceae,https://lod.nal.usda.gov/nalt/2947_2_4
Umbelliferae,https://lod.nal.usda.gov/nalt/2947_3_4
Osteichthyes,https://lod.nal.usda.gov/nalt/294701
phytosulphokines,https://lod.nal.usda.gov/nalt/294748
Corynebacterium otitidis,https://lod.nal.usda.gov/nalt/29475
cholecalciferol receptors,https://lod.nal.usda.gov/nalt/294781
vitamin D receptors,https://lod.nal.usda.gov/nalt/294781_1
vitamin D3 receptors,https://lod.nal.usda.gov/nalt/294781_2
Corynebacterium paurometabolum,https://lod.nal.usda.gov/nalt/29480
Rhodococcus aurantiacus,https://lod.nal.usda.gov/nalt/29480_1
Tsukamurella paurometabolum,https://lod.nal.usda.gov/nalt/29480_2
Ardenna tenuirostris,https://lod.nal.usda.gov/nalt/294805
short-tailed shearwater,https://lod.nal.usda.gov/nalt/294805_1
Paraplagusia blochi,https://lod.nal.usda.gov/nalt/294819
Plagusia blochii,https://lod.nal.usda.gov/nalt/294819_1
bloch's tonguesole,https://lod.nal.usda.gov/nalt/294819_2
Bubalus arnee,https://lod.nal.usda.gov/nalt/294825
Bubalus arnee bubalis,https://lod.nal.usda.gov/nalt/294825_1
Bubalus bubalus,https://lod.nal.usda.gov/nalt/294825_2
Bubalus bubalis seminudus,https://lod.nal.usda.gov/nalt/294826
Delphinium consolida,https://lod.nal.usda.gov/nalt/294829
long-finned pilot whale,https://lod.nal.usda.gov/nalt/294832
Baccharis emoryi,https://lod.nal.usda.gov/nalt/294867
Carex praecox,https://lod.nal.usda.gov/nalt/294873
Carex verna,https://lod.nal.usda.gov/nalt/294873_1
tawny frogmouth,https://lod.nal.usda.gov/nalt/294878
Viola kitaibeliana var. rafinesquii,https://lod.nal.usda.gov/nalt/294906
Viola rafinesquei,https://lod.nal.usda.gov/nalt/294906_1
Tetranthera monopetala,https://lod.nal.usda.gov/nalt/294911
tufted deer,https://lod.nal.usda.gov/nalt/294919
phytophagous fish,https://lod.nal.usda.gov/nalt/294932
Hong Kong catfish,https://lod.nal.usda.gov/nalt/294941
big-eye mandarin fish,https://lod.nal.usda.gov/nalt/294947
Gymnotus asiaticus,https://lod.nal.usda.gov/nalt/294950
Ophiocephalus punctatus,https://lod.nal.usda.gov/nalt/294950_1
small snakehead,https://lod.nal.usda.gov/nalt/294950_2
grey snapper,https://lod.nal.usda.gov/nalt/294959
star snapper,https://lod.nal.usda.gov/nalt/294963
golden pomfret,https://lod.nal.usda.gov/nalt/294966
silver pompano,https://lod.nal.usda.gov/nalt/294966_1
snubnose pompano,https://lod.nal.usda.gov/nalt/294966_2
Anachortus,https://lod.nal.usda.gov/nalt/29499
Weingaertneria,https://lod.nal.usda.gov/nalt/29499_1
dietary factors,https://lod.nal.usda.gov/nalt/295
Tabebuia chrysotricha,https://lod.nal.usda.gov/nalt/295000
Tecoma chrysotricha,https://lod.nal.usda.gov/nalt/295000_1
catenin proteins,https://lod.nal.usda.gov/nalt/295005
Corynespora melonis,https://lod.nal.usda.gov/nalt/29501
alpha-1 catenin,https://lod.nal.usda.gov/nalt/295010
alpha-E catenin,https://lod.nal.usda.gov/nalt/295010_1
plakoglobin,https://lod.nal.usda.gov/nalt/295012
TGF-beta receptors,https://lod.nal.usda.gov/nalt/295036
diffuse large B-Cell lymphoma,https://lod.nal.usda.gov/nalt/295040
diffuse large-cell lymphoma,https://lod.nal.usda.gov/nalt/295040_1
histiocytic lymphoma,https://lod.nal.usda.gov/nalt/295040_2
Coryneum cardinale,https://lod.nal.usda.gov/nalt/29505
gene ontology project,https://lod.nal.usda.gov/nalt/295050
bacterial adhesion inhibition assay,https://lod.nal.usda.gov/nalt/295058
cell adhesion inhibition assay,https://lod.nal.usda.gov/nalt/295058_1
gold nanoprisms,https://lod.nal.usda.gov/nalt/295064
silver nanoprisms,https://lod.nal.usda.gov/nalt/295064_1
inorganic substance,https://lod.nal.usda.gov/nalt/295079
dolphinfishes,https://lod.nal.usda.gov/nalt/29508
Poincianella pluviosa,https://lod.nal.usda.gov/nalt/295089
common dolphinfish,https://lod.nal.usda.gov/nalt/29509
mahi mahi,https://lod.nal.usda.gov/nalt/29509_1
mahimahi,https://lod.nal.usda.gov/nalt/29509_2
lesser bamboo rat,https://lod.nal.usda.gov/nalt/295109
Enantia affinis,https://lod.nal.usda.gov/nalt/295118
Enantia chlorantha auct.,https://lod.nal.usda.gov/nalt/295118_1
Enantia chlorantha,https://lod.nal.usda.gov/nalt/295119
Annona polycarpa,https://lod.nal.usda.gov/nalt/295120
Enantia polycarpa,https://lod.nal.usda.gov/nalt/295120_1
Corythaica monacha,https://lod.nal.usda.gov/nalt/29513
Corythaica passiflorae,https://lod.nal.usda.gov/nalt/29513_1
Corythaica planaris,https://lod.nal.usda.gov/nalt/29513_2
mulberry longhorn beetles,https://lod.nal.usda.gov/nalt/295151
California leaf-nosed bat,https://lod.nal.usda.gov/nalt/295160
butterfly bats,https://lod.nal.usda.gov/nalt/295168
Bibundi butterfly bat,https://lod.nal.usda.gov/nalt/295169
Chalinolobus variegatus,https://lod.nal.usda.gov/nalt/295170
Glauconycteris variegatus,https://lod.nal.usda.gov/nalt/295170_1
variegated butterfly bat,https://lod.nal.usda.gov/nalt/295170_2
Galagoides granti,https://lod.nal.usda.gov/nalt/295180
Grant's bushbaby,https://lod.nal.usda.gov/nalt/295180_1
Grant's galago,https://lod.nal.usda.gov/nalt/295180_2
Grant's lesser galago,https://lod.nal.usda.gov/nalt/295180_3
Mozambique dwarf galago,https://lod.nal.usda.gov/nalt/295180_4
galagos,https://lod.nal.usda.gov/nalt/295181
squirrel galagos,https://lod.nal.usda.gov/nalt/295181_1
Corythuca,https://lod.nal.usda.gov/nalt/29520
Phylloscopus borealis examinandus,https://lod.nal.usda.gov/nalt/295207
Seicercus examinandus,https://lod.nal.usda.gov/nalt/295207_1
kamchatka leaf warbler,https://lod.nal.usda.gov/nalt/295207_2
1-isothiocyanato-4-methylsulphinylbutane,https://lod.nal.usda.gov/nalt/295213
sulphoraphane,https://lod.nal.usda.gov/nalt/295213_1
Corythuca cydoniae,https://lod.nal.usda.gov/nalt/29522
Tingis cydoniae,https://lod.nal.usda.gov/nalt/29522_1
hawthorn lace bug,https://lod.nal.usda.gov/nalt/29522_2
tamarugo conebill,https://lod.nal.usda.gov/nalt/295224
common moorhen,https://lod.nal.usda.gov/nalt/295239
Corythuca ciliata,https://lod.nal.usda.gov/nalt/29524
sycamore lace bug,https://lod.nal.usda.gov/nalt/29524_1
Gomphus (dragonflies),https://lod.nal.usda.gov/nalt/295249
Hypericum lasianthus,https://lod.nal.usda.gov/nalt/295251
Haplopappus fruticosus,https://lod.nal.usda.gov/nalt/295257
Haplopappus tenuisectus,https://lod.nal.usda.gov/nalt/295257_1
Isocoma fruticosus,https://lod.nal.usda.gov/nalt/295257_2
Indian paint fungus,https://lod.nal.usda.gov/nalt/295268
distinct lace bug,https://lod.nal.usda.gov/nalt/29527
Eleocharis intersita,https://lod.nal.usda.gov/nalt/295273
Scirpus palustris,https://lod.nal.usda.gov/nalt/295273_1
Elionurus argenteus,https://lod.nal.usda.gov/nalt/295276
Lycurus muticus,https://lod.nal.usda.gov/nalt/295276_1
Corythucha decens,https://lod.nal.usda.gov/nalt/29528
Morrill lace bug,https://lod.nal.usda.gov/nalt/29528_1
Hypoderma deformans,https://lod.nal.usda.gov/nalt/295280
Aster peregrinus,https://lod.nal.usda.gov/nalt/295291
Xyleborus validus,https://lod.nal.usda.gov/nalt/295303
prairie falcon,https://lod.nal.usda.gov/nalt/295311
Boletus fraxineus,https://lod.nal.usda.gov/nalt/295318
Fomes fraxineus,https://lod.nal.usda.gov/nalt/295318_1
Perenniporia fraxinea,https://lod.nal.usda.gov/nalt/295318_2
Ungulina fraxinea,https://lod.nal.usda.gov/nalt/295318_3
Vanderbylia fraxinea,https://lod.nal.usda.gov/nalt/295318_4
Nematoplata crotonensis,https://lod.nal.usda.gov/nalt/295326
Synedra crotonensis,https://lod.nal.usda.gov/nalt/295326_1
Pternistis erckelii,https://lod.nal.usda.gov/nalt/295329
American coot,https://lod.nal.usda.gov/nalt/295333
Capella gallinago,https://lod.nal.usda.gov/nalt/295336
Vaccinium dumosum,https://lod.nal.usda.gov/nalt/295343
South Texas pocket gopher,https://lod.nal.usda.gov/nalt/295346
common yellowthroat,https://lod.nal.usda.gov/nalt/295352
Endogone gigantea,https://lod.nal.usda.gov/nalt/295359
Lactuca sativa L. var. longifolia,https://lod.nal.usda.gov/nalt/29536
Lactuca sativa var. romana,https://lod.nal.usda.gov/nalt/29536_1
cos lettuce,https://lod.nal.usda.gov/nalt/29536_2
Glomus epigaeus,https://lod.nal.usda.gov/nalt/295362
Satyrium repens,https://lod.nal.usda.gov/nalt/295374
Europhium clavigerum,https://lod.nal.usda.gov/nalt/295377
Ophiostoma clavigerum,https://lod.nal.usda.gov/nalt/295377_1
Ophiostoma wageneri,https://lod.nal.usda.gov/nalt/295380
Helisoma trivolvis,https://lod.nal.usda.gov/nalt/295390
Hesperochloa kingii,https://lod.nal.usda.gov/nalt/295394
Leucopoa kingii,https://lod.nal.usda.gov/nalt/295394_1
Poa kingii,https://lod.nal.usda.gov/nalt/295394_2
Acroneuria pacifica,https://lod.nal.usda.gov/nalt/295398
Asarum arifolium,https://lod.nal.usda.gov/nalt/295404
Hicoria laciniosa,https://lod.nal.usda.gov/nalt/295408
Hicorius laciniosa,https://lod.nal.usda.gov/nalt/295408_1
Juglans laciniosa,https://lod.nal.usda.gov/nalt/295408_2
harlequin duck,https://lod.nal.usda.gov/nalt/295415
Uredo aspidiotus,https://lod.nal.usda.gov/nalt/295417
Ictalurus nebulosus,https://lod.nal.usda.gov/nalt/295425
Pimelodus nebulosus,https://lod.nal.usda.gov/nalt/295425_1
Ips latidens,https://lod.nal.usda.gov/nalt/295428
Ishikawaella,https://lod.nal.usda.gov/nalt/295430
Machaerium tipu,https://lod.nal.usda.gov/nalt/295441
Tipuana speciosa,https://lod.nal.usda.gov/nalt/295441_1
Libellula odiosa,https://lod.nal.usda.gov/nalt/295461
widow skimmer dragonfly,https://lod.nal.usda.gov/nalt/295461_1
olethreutine moths,https://lod.nal.usda.gov/nalt/2955
cosmopterigid moths,https://lod.nal.usda.gov/nalt/29550
Ips radiatae,https://lod.nal.usda.gov/nalt/295501
Kinosternon depressum,https://lod.nal.usda.gov/nalt/295506
common mud turtle,https://lod.nal.usda.gov/nalt/295508
California mountain kingsnake,https://lod.nal.usda.gov/nalt/295511
Laricobius erichsonii,https://lod.nal.usda.gov/nalt/295516
silver-haired bat,https://lod.nal.usda.gov/nalt/295518
Bidens sulphurea,https://lod.nal.usda.gov/nalt/29552
orange cosmos,https://lod.nal.usda.gov/nalt/29552_1
Lasiurus intermedius,https://lod.nal.usda.gov/nalt/295523
Northern yellow bat,https://lod.nal.usda.gov/nalt/295523_1
snow partridge,https://lod.nal.usda.gov/nalt/295526
snow partridges,https://lod.nal.usda.gov/nalt/295526_1
spotted lanternfly,https://lod.nal.usda.gov/nalt/295541
celebes crested macaque,https://lod.nal.usda.gov/nalt/295542
Gorontalo macaque,https://lod.nal.usda.gov/nalt/295544
booted macaque,https://lod.nal.usda.gov/nalt/295546
Malacosoma fragile,https://lod.nal.usda.gov/nalt/295551
Ceryle alcyon,https://lod.nal.usda.gov/nalt/295559
belted kingfisher,https://lod.nal.usda.gov/nalt/295559_1
Caeoma stellariae,https://lod.nal.usda.gov/nalt/295562
Melampsorella caryophyllacearum,https://lod.nal.usda.gov/nalt/295562_1
Uredo caryophyllacearum,https://lod.nal.usda.gov/nalt/295562_2
Uredo cerastii,https://lod.nal.usda.gov/nalt/295562_3
Uredo pustulata subsp. cerastii,https://lod.nal.usda.gov/nalt/295562_4
Caeoma betulinum,https://lod.nal.usda.gov/nalt/295569
Uredo betulina,https://lod.nal.usda.gov/nalt/295569_1
Uredo cylindrica,https://lod.nal.usda.gov/nalt/295569_2
Uredo longicapsula var. betulina,https://lod.nal.usda.gov/nalt/295569_3
Uredo populina var. betulina,https://lod.nal.usda.gov/nalt/295569_4
green-striped forest looper,https://lod.nal.usda.gov/nalt/295580
song sparrow,https://lod.nal.usda.gov/nalt/295586
gray-tailed vole,https://lod.nal.usda.gov/nalt/295595
Danthonia bipartita,https://lod.nal.usda.gov/nalt/295600
Moquilea tomentosa,https://lod.nal.usda.gov/nalt/295608
pottery tree,https://lod.nal.usda.gov/nalt/295608_1
economic returns,https://lod.nal.usda.gov/nalt/29561
red cedar cone midge,https://lod.nal.usda.gov/nalt/295617
cost effectiveness analysis,https://lod.nal.usda.gov/nalt/29562
cost savings,https://lod.nal.usda.gov/nalt/29562_1
Nectria fuckeliana,https://lod.nal.usda.gov/nalt/295626
Didymotrichia coulter,https://lod.nal.usda.gov/nalt/295629
Enchnosphaeria coulteri,https://lod.nal.usda.gov/nalt/295629_1
Sphaeria coulteri,https://lod.nal.usda.gov/nalt/295629_2
cost of production,https://lod.nal.usda.gov/nalt/29564
production expenses,https://lod.nal.usda.gov/nalt/29564_1
Odontopus (Coleoptera),https://lod.nal.usda.gov/nalt/295644
Oncorhynchus clarki pleuriticus,https://lod.nal.usda.gov/nalt/295652
Ougeinia dalbergioides,https://lod.nal.usda.gov/nalt/295662
Ougeinia oojeinensis,https://lod.nal.usda.gov/nalt/295662_1
Cronartium coleosporiodes,https://lod.nal.usda.gov/nalt/295672
Lecythophora mutabilis,https://lod.nal.usda.gov/nalt/295687
Phialophora mutabilis,https://lod.nal.usda.gov/nalt/295687_1
Phaeoura mexicanaria,https://lod.nal.usda.gov/nalt/295702
Hydrobates furcatus,https://lod.nal.usda.gov/nalt/295727
Oncorhynchus gilae apache,https://lod.nal.usda.gov/nalt/295732
Salmon apache,https://lod.nal.usda.gov/nalt/295732_1
Boletus tomentosus,https://lod.nal.usda.gov/nalt/295733
Inonotus tomentosum,https://lod.nal.usda.gov/nalt/295733_1
Inonotus tomentosus,https://lod.nal.usda.gov/nalt/295733_2
Polyporus tomentosus,https://lod.nal.usda.gov/nalt/295733_3
Polystictus tomentosus,https://lod.nal.usda.gov/nalt/295733_4
virile crayfish,https://lod.nal.usda.gov/nalt/295739
Acacia angico,https://lod.nal.usda.gov/nalt/295751
Piptadenia rigida,https://lod.nal.usda.gov/nalt/295751_1
Asperisporium sequoiae,https://lod.nal.usda.gov/nalt/295757
Cercospora sequoiae,https://lod.nal.usda.gov/nalt/295757_1
Cercosporidium sequoiae,https://lod.nal.usda.gov/nalt/295757_2
piñon mouse,https://lod.nal.usda.gov/nalt/295766
Ivory Coast,https://lod.nal.usda.gov/nalt/29577
Gremmenia infestans,https://lod.nal.usda.gov/nalt/295770
Phialophora melinii,https://lod.nal.usda.gov/nalt/295775
CIEBOV (Cote d'Ivoire ebolavirus),https://lod.nal.usda.gov/nalt/29579
Cote d'Ivoire Ebola virus,https://lod.nal.usda.gov/nalt/29579_1
Cote d'Ivoire ebolavirus,https://lod.nal.usda.gov/nalt/29579_2
Ivory Coast ebolavirus,https://lod.nal.usda.gov/nalt/29579_3
diacetylfluorescein,https://lod.nal.usda.gov/nalt/295790
autotetraploids,https://lod.nal.usda.gov/nalt/295797
Asclepiadaceae,https://lod.nal.usda.gov/nalt/2958
Cynanchaceae,https://lod.nal.usda.gov/nalt/2958_1
Periplocaceae,https://lod.nal.usda.gov/nalt/2958_2
Stapeliaceae,https://lod.nal.usda.gov/nalt/2958_3
milkweeds,https://lod.nal.usda.gov/nalt/2958_4
Ebola virus,https://lod.nal.usda.gov/nalt/29580
Ebola-like viruses,https://lod.nal.usda.gov/nalt/29580_1
green June beetle,https://lod.nal.usda.gov/nalt/29584
Caucasus mountains,https://lod.nal.usda.gov/nalt/295843
Rhus cotinus,https://lod.nal.usda.gov/nalt/29586
Eastern amberwing dragonfly,https://lod.nal.usda.gov/nalt/295861
Libellula tenera,https://lod.nal.usda.gov/nalt/295861_1
proboscis worms,https://lod.nal.usda.gov/nalt/295885
Psittacus monachus,https://lod.nal.usda.gov/nalt/295896
monk parakeet,https://lod.nal.usda.gov/nalt/295896_1
Phomopsis juniperivora,https://lod.nal.usda.gov/nalt/295911
Phomopsis juniperovora,https://lod.nal.usda.gov/nalt/295911_1
willow warbler,https://lod.nal.usda.gov/nalt/295915
Costatella acuta,https://lod.nal.usda.gov/nalt/295920
European physa,https://lod.nal.usda.gov/nalt/295920_1
Physa acuta,https://lod.nal.usda.gov/nalt/295920_2
Physa cubensis,https://lod.nal.usda.gov/nalt/295920_3
